X_name,FGL,GLON,GLAT,ra,dec,Class,CT,Class_prob,Class_prob_e,r0,significance,Fb,HR_hms,HR_ms,HR_hm,Fs,e_Fs,Fm,e_Fm,Fh,e_Fh,P_intra,P_inter,p_any,p_i,Gmag,BPmag,RPmag,e_Gmag,e_BPmag,e_RPmag,RPlx,PM,epsi,sepsi,ruwe,rgeo,Jmag,Hmag,Kmag,e_Jmag,e_Hmag,e_Kmag,W1mag,W2mag,W3mag,e_W1mag,e_W2mag,e_W3mag,ebv,nH_from_AV,nH
2CXO J085859.4-473111,J0859.2-4729,267.9361061117358,-1.0763784415285251,134.74758707607307,-47.51972776824445,YSO,1.1243344696445745,0.4777541142303969,0.147200588059335,0.7870337135625768,3.937499999999996,5.635121080044754e-15,0.942696695819197,0.9011635504386872,0.9454512871114359,7.978845608028655e-18,6.028102749890869e-18,1.5347668306470091e-16,1.1595326701089492e-16,5.4736655513720244e-15,1.301519630824663e-15,0.15279352040532,,0.9931876,1.0,,,,,,,,,,,,,15.185,13.969,14.324,,,0.215,,,,,,,3.291302820851745,2.2548715625655307,21.86579093211529
2CXO J085859.4-473237,J0859.2-4729,267.9542781408748,-1.092118955506095,134.7475870777883,-47.54376665716164,AGN,0.1928306380006855,0.3133010648596321,0.1174174762524093,0.5537346533170017,12.52480416057026,4.854171465964685e-14,0.9993425163767724,0.0,0.9996712041439134,7.978845608028655e-18,6.028102749890869e-18,7.978845608028655e-18,6.028102749890869e-18,4.85257569684308e-14,3.833619329426499e-15,0.9988842022647092,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3.351682262510529,2.2962375180459635,21.866816715841217
2CXO J085859.5-472952,J0859.2-4729,267.91977445974817,-1.061784867459075,134.7480870738771,-47.49783054600019,YSO,2.826907610702546,0.7415004840271056,0.1256779069229162,0.5435274291920327,4.971428571428611,6.371938151769724e-15,0.7375455420209037,0.47360518407562974,0.7997049511711939,2.2007824693622304e-16,1.6627145714067607e-16,6.160935400133003e-16,2.3103507750499004e-16,5.535766364820201e-15,1.3420039672290998e-15,0.51445601007068,,0.99811757,1.0,,,,,,,,,,,,,16.344,13.944,12.886,0.16,0.047,0.04,,,,,,,3.2358240431686456,2.216863051974839,21.864952969260415
2CXO J085859.6-473228,J0859.2-4729,267.9527746396786,-1.089997911365499,134.7485037431097,-47.54124165712699,YSO,1.196334047076724,0.551781219748306,0.1565028498504147,0.9546842757079956,3.300000000000068,4.491269174926278e-15,0.9928939056669568,0.0,0.9964406295278931,7.978845608028655e-18,6.028102749890869e-18,7.978845608028655e-18,6.028102749890869e-18,4.4753114837102206e-15,1.3117292279840502e-15,0.44820368968488,,0.99577016,1.0,,,,,,,,,,,,,17.52,14.389,14.143,,,0.139,,,,,,,3.344165418148737,2.2910877279736996,21.866735816513316
2CXO J085859.7-473223,J0859.2-4729,267.9519905532026,-1.0887604824820205,134.74912874221525,-47.5398388793262,HM-STAR,0.0044817670443568,0.3758857696030978,0.123657968365661,0.9373484230978896,5.290322580645561,8.804743702763678e-15,0.9963752059674268,0.0,0.9981859591025584,7.978845608028655e-18,6.028102749890869e-18,7.978845608028655e-18,6.028102749890869e-18,8.788786011547621e-15,1.7786828832893494e-15,0.89988407876936,,0.99542826,1.0,,,,,,,,,,,,,14.443,11.175,9.407,0.031,0.025,0.026,,,,,,,3.3398429628258515,2.288126413831991,21.86669523540077
2CXO J085859.8-473014,J0859.2-4729,267.9250690896389,-1.0651049811610587,134.7495037391845,-47.50400554595255,YSO,0.3388966680227187,0.347647628267183,0.1894232979106992,0.5814826448692171,4.833333333333525,4.754948538683221e-15,0.5906553522963098,0.8434955444097677,0.6165460595619235,7.61555663384358e-17,5.753634064585509e-17,8.97050800869794e-16,2.8240488175529994e-16,3.781742171474991e-15,1.0367033981601822e-15,0.999984711290771,,0.994316,1.0,,,,,,,,,,,,,18.183,15.114,16.06,1.377,0.231,1.025,,,,,,,3.24947237274239,2.226213522565812,21.865235473295147
2CXO J085859.9-472947,J0859.2-4729,267.9194772034955,-1.0600747309236243,134.7497120717177,-47.49648610150192,YSO,3.137409206469515,0.6453823814133591,0.1216483763968195,0.5248066942066384,10.024048897987996,2.00095946936197e-14,0.7608590809550385,0.906489942264875,0.7707585425097535,1.1186404506295122e-16,9.420130110564551e-17,2.280692387311748e-15,4.425561867902477e-16,1.7617038261245e-14,2.157432363966e-15,0.9999992756879216,,0.99859077,1.0,20.961292,21.477194,19.53064,0.023382,0.08207,0.194758,,0.0,0.009113,4.542,,,15.045,12.931,11.74,0.043,0.037,0.035,,,,,,,3.230394642455318,2.213143369546138,21.864959372874342
2CXO J085859.9-473104,J0859.2-4729,267.93576860607965,-1.0739638838205074,134.74996207292494,-47.51789165705298,NS,0.6890625445417905,0.5678025169409486,0.2135826540474154,0.7711174140713593,3.515151515151552,4.962699841202777e-15,0.9578740149616451,0.8473376388640147,0.9610268815911164,7.978845608028655e-18,6.028102749890869e-18,9.655046402214827e-17,7.294490284277493e-17,4.8581705315726e-15,1.4239465351161002e-15,0.6760200269538801,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3.283677038422762,2.249647139023434,21.865797835439686
2CXO J085859.9-473109,J0859.2-4729,267.93685838871914,-1.0749079146272114,134.74996207302766,-47.51933332372058,NS,0.1057876970447688,0.3217618586640852,0.1428122629838121,0.5205017447464514,9.188960240244873,3.568474850739914e-14,0.9943802839722772,0.8408513196435953,0.9948263123689164,7.978845608028655e-18,6.028102749890869e-18,9.229023095811647e-17,6.972625143502932e-17,3.5584479430832994e-14,3.897264510048e-15,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3.2872921851763865,2.2521238760643425,21.865856316927403
2CXO J085900.0-473219,J0859.2-4729,267.9517137998818,-1.0874042294595359,134.75037874054834,-47.53874165706071,NS,0.4658631805000947,0.3675701839303001,0.1440398616557217,0.8607682999995412,3.885714285714237,5.995196720378778e-15,0.9946765078911208,0.0,0.9973347067787025,7.978845608028655e-18,6.028102749890869e-18,7.978845608028655e-18,6.028102749890869e-18,5.97923902916272e-15,1.4703046793023501e-15,0.9997115060281488,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3.335493930207288,2.285146891585013,21.866689458196326
2CXO J085900.1-473007,J0859.2-4729,267.9238935424182,-1.0632672891277353,134.75042040453798,-47.50191387925532,YSO,3.5161369134561804,0.7069312681510165,0.1114864859542408,0.5756926838896774,5.811522541675324,5.757308208157771e-15,0.5348449370575719,0.7443864355627798,0.581865877998411,1.711359053882236e-16,1.54837247732204e-16,1.1678846255840694e-15,3.098625881913045e-16,4.418287677185478e-15,1.1914118452603932e-15,0.8589990015142,,0.9973136,1.0,20.589411,20.466076,17.628798,0.021307,0.115411,0.08757,2.054,0.015639,0.008024,13.35,1.514,3929.07959,15.356,13.644,13.098,0.106,0.054,0.049,,,,,,,3.243071327696184,2.2218281666046558,21.865187433171833
2CXO J085900.1-473311,J0859.2-4729,267.9627343276326,-1.0966902896255246,134.75067040787184,-47.55314999040959,YSO,2.3168320356239174,0.6047531461761859,0.131703073855765,0.7553953046479043,5.352941176471066,6.016130529121151e-15,0.6575020603428547,0.8293409397087729,0.6820816365976893,8.791127367555896e-17,6.641790261699003e-17,9.42344881790664e-16,2.6262070476132997e-16,4.985874373654928e-15,1.344464240847431e-15,0.3476653238727599,,0.99878526,1.0,20.349926,20.906408,18.959635,0.012419,0.215079,0.054913,0.2688,0.0073339999999999,0.002359,3.278,1.098,2854.97852,15.928,14.348,13.775,0.093,0.044,0.071,,,,,,,3.3713764701814153,2.3097300197212878,21.867345253655547
2CXO J085900.2-472758,J0859.2-4729,267.8972130036284,-1.039520686554327,134.75112873443138,-47.46620276814783,YSO,2.409246154397709,0.7292642787996129,0.1372142586011275,1.042795313704516,3.08571428571428,2.214389271438632e-15,0.7501680405121147,0.9423103253217525,0.7564970173968644,7.978845608028655e-18,6.028102749890869e-18,2.6863375976820323e-16,1.4970575231167846e-16,1.9377766660624e-15,7.421272338110999e-16,0.7190123497038701,,0.99755204,1.0,,,,,,,,,,,,,17.556,15.215,14.211,,0.075,0.068,,,,,,,3.1530066020071903,2.160124823035126,21.86395901593321
2CXO J085900.3-472558,J0859.2-4729,267.87212369,-1.0174122704603603,134.75154539819417,-47.43276665709528,NS,0.7742482159716623,0.524782187802517,0.2514739032653357,0.6658994415706474,9.447921146738956,1.792941875685971e-14,0.7925064523315161,0.7035203298684296,0.8205047312456458,2.7574378605394103e-16,1.7235387187357384e-16,1.5843755666934001e-15,3.7628919708970003e-16,1.606929940411237e-14,2.1144730460406078e-15,0.6014795123436201,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0593020591020514,2.0959278406908157,21.864561262884543
2CXO J085900.3-472940,J0859.2-4729,267.9187532994618,-1.0579576640463983,134.7513787361303,-47.49455276811369,YSO,4.666379895520213,0.7729719264278799,0.098345697155978,0.7095224212694763,6.433599141309861,5.052709299436541e-15,0.4928548242882696,0.7769580543056013,0.5362993128019998,1.4288385687176292e-16,1.0244242121977612e-16,1.1383447158697564e-15,3.0202507352717923e-16,3.771480726695022e-15,1.0169973392991101e-15,0.977826970577687,,0.99676454,1.0,,,,,,,,,,,,,15.738,14.236,13.308,0.103,0.042,0.043,,,,,,,3.2234401771401955,2.208378865358748,21.864945721481718
2CXO J085900.3-473114,J0859.2-4729,267.9384702392893,-1.0750755737755817,134.7513370713754,-47.52066110145349,YSO,1.9171526683950992,0.641916747337851,0.1417601316405402,0.4949970366417359,10.00161236695668,2.7481566428059488e-14,0.935286683259672,0.8716805271188732,0.9393126860654717,5.70515855138393e-17,4.3103079871046646e-17,8.321600708758506e-16,2.8447060427978223e-16,2.6592354771669798e-14,2.9746011686775004e-15,0.87360174289534,,0.99707955,1.0,,,,,,,,,,,,,14.964,14.781,11.711,,0.079,0.052,,,,,,,3.28887276056101,2.253206728260348,21.865957398032997
2CXO J085900.6-472724,J0859.2-4729,267.8907671313915,-1.0323708810449017,134.75287873153175,-47.45664999032795,YSO,0.8375993050296986,0.3168441432720232,0.079676622989643,1.215286824697816,3.575757575757492,2.1692448112720816e-15,0.3282110141385666,0.4000656109000852,0.47703290395686376,2.185673125000841e-16,1.255869353025597e-16,5.1007007342474e-16,1.9959263742707e-16,1.4406074253472576e-15,7.552267461995969e-16,0.80193849079741,,0.9947107,1.0,18.901205,20.639854,17.592529,0.004521,0.08341,0.021563,3.9896,0.007064,0.001197,5.914,1.131,1475.83777,14.663,13.096,11.954,0.049,0.035,,,,,,,,3.126996587246462,2.142305361922551,21.863719950464315
2CXO J085900.6-473051,J0859.2-4729,267.93422832150156,-1.0700231229147168,134.75287873561967,-47.51414721250947,YSO,3.429258361991182,0.7487802516940949,0.1081229163312898,0.501420049742828,11.44986679505542,3.1541974509944385e-14,0.7942243465248491,0.7769628890562265,0.8150500526149895,3.6190951852837775e-16,2.1694991029905936e-16,2.8833756898118e-15,4.738127221851999e-16,2.8296689301604202e-14,2.8146315003415013e-15,0.963111152256074,,0.99535877,1.0,,,,,,,,,,,,,12.172,12.546,11.475,,0.189,0.154,,,,,,,3.2705791158601296,2.2406737522757747,21.865747217646277
2CXO J085900.7-473047,J0859.2-4729,267.9335132682845,-1.0691429928775584,134.75317040183643,-47.51303054583262,LMXB,0.9449024500301354,0.5424685382381413,0.1311502674884774,0.4949970366417359,14.366624430608512,3.2495281621737344e-14,0.5360386786678127,0.6962002677721912,0.5921423211811251,1.145063251709116e-15,2.7808678970078997e-16,6.39321364743228e-15,6.905005048030502e-16,2.4957004722595944e-14,2.452025248757128e-15,0.9942179253763118,,0.9973855,1.0,18.581942,18.013384,15.654598,0.007694,0.082244,0.036308,4.9381,0.006881,0.000596,1.723,0.948,1352.93408,,,,,,,,,,,,,3.2674095326627777,2.238502270827269,21.865712811479046
2CXO J085900.8-472942,J0859.2-4729,267.92021255910896,-1.0571730942196411,134.75367039992884,-47.49514165692621,LMXB,0.030650033210474,0.4482865440464665,0.2849484299578232,0.6519371643679321,4.66666666666641,7.980042339780233e-15,0.9134594039243504,0.3971464726186727,0.938746132193705,1.0408230292412892e-16,9.416970264564071e-17,2.412165074726227e-16,1.4609049872586296e-16,7.634743529383481e-15,1.79086576615165e-15,0.0656238593919199,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3.22199643409171,2.2073897569962306,21.865046411007803
2CXO J085900.8-473044,J0859.2-4729,267.93327042825894,-1.0684857571916386,134.7536704011576,-47.51241665692688,HM-STAR,1.9779524563729984,0.63459825750242,0.1649884253541342,0.5756926838896774,4.529411764706087,3.656456295536405e-15,0.2577174103479662,0.4067332786252366,0.4133131375319016,4.025498391770405e-16,1.8734819429856456e-16,9.54512084823082e-16,3.1205202773063004e-16,2.2993943715362826e-15,9.412356253866693e-16,0.75758087438361,,0.997896,0.5748254,16.285597,17.318478,14.723967,0.003334,0.017673,0.007293,11.5918,0.007094,0.000393,11.14,0.978,1503.84961,,,,,,,,,,,,,3.2652349348482548,2.2370124538645393,21.8657055568849
2CXO J085900.9-472819,J0859.2-4729,267.90273412651425,-1.0419559344784002,134.75375373150945,-47.47196943471936,YSO,2.173208410228078,0.5682090997095838,0.1455149464687294,0.7020840877587955,5.774099162944679,9.360675451428834e-15,0.7692361144764759,0.8066075373531991,0.7891981970212456,1.0443704691146759e-16,8.703699322164056e-17,9.756158722367258e-16,2.933989217934335e-16,8.280622532280641e-15,1.841502328411223e-15,0.2110042280710999,,0.99869704,1.0,,,,,,,,,,,,,16.087,14.486,14.005,0.124,0.053,0.056,,,,,,,3.164038013678749,2.167682443171311,21.86423931680535
2CXO J085900.9-473103,J0859.2-4729,267.937395377763,-1.0716497924341712,134.75412873427788,-47.51760554580309,LMXB,0.2378363557617565,0.45729912875121,0.1670386292219286,0.5123690723337037,8.486059671888778,1.3999520286834643e-14,0.656812517895354,0.7738588639483028,0.6895943687480477,2.716215172949054e-16,1.4239537510018815e-16,2.1306085416609407e-15,4.228078955104063e-16,1.1597290227878798e-14,1.8831900552925e-15,0.9976199905162976,,0.9969814,1.0,20.158899,19.849028,17.15085,0.00844,0.0741,0.088867,2.4934,0.006941,0.002632,3.713,1.103,2165.93896,,,,,,,,,,,,,3.277657348994801,2.245523049796338,21.865928289376896
2CXO J085901.0-473009,J0859.2-4729,267.9260950174524,-1.0615244623867257,134.7545037327225,-47.502436101341765,NS,0.3361718326520435,0.4908325266214908,0.2159858505161027,0.6801632644329596,3.6969696969697496,4.504667964077732e-15,0.953607440490898,0.8472824548640873,0.9570738869664501,7.978845608028655e-18,6.028102749890869e-18,9.651269268808243e-17,7.291636619801012e-17,4.400176425781621e-15,1.1175051240080502e-15,0.77175685128085,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3.239182108324878,2.219163662413374,21.865347512577873
2CXO J085901.1-473132,J0859.2-4729,267.94378582288385,-1.0764415599638153,134.75496206711932,-47.52557221244814,YSO,1.5398077749058097,0.6357115198451114,0.1404371015410728,0.8860147099704948,3.874999999999775,4.000627370939171e-15,0.844980551985646,0.46857475202193666,0.8837775384115445,8.239416950277696e-17,6.224967171377311e-17,2.2769335387427606e-16,1.3519292886285252e-16,3.690539847562117e-15,1.028790703486811e-15,0.0313895298755699,,0.9928218,1.0,,,,,,,,,,,,,14.235,13.682,12.345,,0.143,0.132,,,,,,,3.296581134306389,2.2584877351133072,21.866282654628264
2CXO J085901.1-473242,J0859.2-4729,267.95842873363176,-1.0892764215758801,134.7547954020504,-47.545041656923786,NS,0.1331850136717882,0.4553146176185866,0.2407105976298342,1.042795313704516,3.411764705882404,3.8188299618561556e-15,0.8792296799838281,0.9307994550650222,0.883164256019792,7.978845608028655e-18,6.028102749890869e-18,2.2262181268232797e-16,1.45855670378075e-16,3.5882293035658e-15,1.1331250432313001e-15,0.0129374454773999,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3.3457162417167816,2.292150197200167,21.86711593759302
2CXO J085901.5-473110,J0859.2-4729,267.93985737545125,-1.0716976782063738,134.7564620647814,-47.51949721239349,YSO,3.964074281174576,0.7060116166505324,0.1121891392501871,0.4843780200257853,12.933630795137496,3.421426537664304e-14,0.7084863432650484,0.8539450717621855,0.7268675559302789,3.64185247393748e-16,1.86761665330125e-16,4.62277755882888e-15,6.557199820816496e-16,2.922730257042041e-14,2.956108320830638e-15,0.5757696790204301,,0.9974912,1.0,19.828875,20.919012,17.966879,0.008566,0.240841,0.131767,1.4536,0.009564,0.003997,14.57,1.35,2684.12988,13.53,12.114,11.229,0.097,0.057,0.041,,,,,,,3.2794305932170293,2.2467378994129867,21.866083725484323
2CXO J085901.5-473119,J0859.2-4729,267.9418258888538,-1.0733287342804978,134.7565453981906,-47.52205276794814,YSO,3.083941061253629,0.7060600193610842,0.1242709915463866,0.5123690723337037,9.615767337007242,2.0853959883320263e-14,0.7843391845734201,0.8192242929236764,0.801901524270934,2.0325435245823692e-16,1.4572582547213132e-16,2.04543664419678e-15,4.139574160874501e-16,1.8605268886665252e-14,2.343192784666718e-15,0.9999191411031604,,0.9960651,1.0,,,,,,,,,,,,,14.567,12.885,11.893,0.12,0.108,0.114,,,,,,,3.2857344726256503,2.2510566871958333,21.866190742406776
2CXO J085901.6-473037,J0859.2-4729,267.9331451871261,-1.0653980804366316,134.75700373010622,-47.51029999014884,HM-STAR,0.4500206049845626,0.4801645692158761,0.1700361111419582,0.5085489812044658,7.922410354467519,1.3252741526144391e-14,0.5114937583111088,0.4990796900818277,0.6099857207040089,8.107454017822396e-16,2.864363443396008e-16,2.4262780757233085e-15,4.552333987877121e-16,1.0015718048638842e-14,1.7535751657060996e-15,0.8728708709226101,,0.9969567,1.0,14.771948,16.27807,13.474696,0.003644,0.005925,0.004469,1.721,0.006391,0.002721,2193.0,13.095,3055.16162,11.137,10.326,9.893,0.021,0.022,0.018,,,,,,,3.2556889803003672,2.2304725204037816,21.865735520713688
2CXO J085901.6-473211,J0859.2-4729,267.95285403705594,-1.082622934387046,134.75683706551223,-47.53647221239837,YSO,3.1676448634767187,0.7342884801548887,0.1171376237598762,0.7398797647483678,3.5555555555555776,2.0333232269943294e-15,0.1014567981442274,0.8632917113890303,0.13635373949066182,6.244249385105046e-17,5.85398379853597e-17,8.51071887544548e-16,2.8849894493035497e-16,1.1198088455987312e-15,6.240534541164447e-16,0.1610680132109,,0.9970503,1.0,,,,,,,,,,,,,16.511,14.832,13.163,0.17,0.135,0.099,,,,,,,3.321568960885278,2.275606895102504,21.866807648727164
2CXO J085901.8-473057,J0859.2-4729,267.937650984357,-1.0686317129033172,134.75775372954593,-47.51582221234846,YSO,2.49050759497466,0.615430784123911,0.120784873874363,0.5205017447464514,10.825485561203443,2.3295194294145702e-14,0.7089146166573975,0.7523045654188775,0.7402834523522912,4.1989890859788206e-16,1.67959563439155e-16,2.97054637197802e-15,5.051240913964501e-16,1.9904749013569798e-14,2.2976555728785e-15,0.89848815990838,,0.9968833,1.0,19.934673,20.115955,17.683624,0.008802,0.172217,0.108295,1.4084,0.00724,0.002094,3.08,1.147,2484.80469,14.19,12.821,12.057,0.142,0.109,0.174,,,,,,,3.2685718597955415,2.2392985811459254,21.865979239534937
2CXO J085901.9-473035,J0859.2-4729,267.93321762866134,-1.0645298092768916,134.75804539541323,-47.50978610122524,NS,1.233907468615165,0.6478218780251694,0.2357488465070727,0.6249976530228734,3.7575757575754487,5.234281628744174e-15,0.62571679974174,0.8110031136710142,0.6549845222481638,9.256612383447119e-17,6.99346914385501e-17,8.869857156952223e-16,2.838354290224749e-16,4.25472978921448e-15,1.1385896619024502e-15,0.2363294740619299,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3.253075528062168,2.2286820442753914,21.8657506687612
2CXO J085901.9-473102,J0859.2-4729,267.938966520466,-1.0693619354793353,134.7582120624016,-47.51729443455629,YSO,1.1540365098542211,0.5226718296224588,0.1334980538365315,0.4949970366417359,11.860049065146107,2.7347150851528988e-14,0.6916451952012945,0.9555312728382686,0.6974641641792747,9.37470291269054e-17,8.151915576252551e-17,4.12256565218508e-15,5.834993583801501e-16,2.3130838170217e-14,2.498963440448e-15,0.88312967690448,,0.9972409,1.0,16.563889,18.605963,15.131455,0.002986,0.021202,0.00957,8.3836,0.006921,0.000541,16.62,1.037,1693.27136,12.065,11.01,10.389,0.047,0.05,0.059,,,,,,,3.271679024212834,2.2414272994882127,21.866053681190657
2CXO J085901.9-473115,J0859.2-4729,267.9415965908261,-1.0717524377130236,134.75808706281288,-47.52084721234056,YSO,2.739283149669783,0.6097095837366893,0.1242119066241651,0.4949970366417359,11.879054578349104,3.2345515217871684e-14,0.7977817000501828,0.9136347281301431,0.8056655239354785,1.4122568220777774e-16,1.0125357154072144e-16,3.1292018669717003e-15,5.083567225157999e-16,2.9075087668692204e-14,2.9347301260185e-15,0.64369443534173,,0.9974667,1.0,20.248772,21.1229,19.477922,0.011137,0.201031,0.164664,1.177,0.006281,0.002439,3.294,1.223,4981.84424,13.654,12.244,11.039,0.119,0.058,0.054,,,,,,,3.2807475106635926,2.2476401195556277,21.866193291429582
2CXO J085902.0-473209,J0859.2-4729,267.9533288191739,-1.0813964938145535,134.75867039648404,-47.53602776789253,AGN,0.4961068354861595,0.3095062923523717,0.1154736127493015,0.4920590069128905,16.0288989731816,6.978626212111967e-14,0.9367781351987944,0.9532214656166066,0.9382111643069654,5.1596929587274064e-17,3.8982029282281017e-17,2.1544118848141928e-15,4.468864999010103e-16,6.758025330671822e-14,4.684511282602503e-15,1.0,,0.9986612,1.0,,,,,,,,,,,,,17.302,14.369,13.195,,,0.114,,,,,,,3.318117528211947,2.273242318578005,21.866849490348777
